waterYear,date,weekofyear,chem_name,chem_value,Q_m3s,watershed_area_ha
2004,2003-12-03,49,NO3,2.77,0.010191599999999999,660
2004,2003-12-04,49,NO3,2.71,0.010191599999999999,660
2004,2003-12-05,49,NO3,2.65,0.010191599999999999,660
2004,2003-12-06,49,NO3,2.5900000000000003,0.010191599999999999,660
2004,2003-12-07,49,NO3,2.5300000000000002,0.010191599999999999,660
2004,2003-12-08,49,NO3,2.47,0.010191599999999999,660
2004,2003-12-09,49,NO3,2.41,0.010191599999999999,660
2004,2003-12-10,50,NO3,2.39,0.010191599999999999,660
2004,2003-12-11,50,NO3,2.37,0.010191599999999999,660
2004,2003-12-12,50,NO3,2.35,0.010191599999999999,660
2004,2003-12-13,50,NO3,2.33,0.010191599999999999,660
2004,2003-12-14,50,NO3,2.31,0.010191599999999999,660
2004,2003-12-15,50,NO3,2.29,0.010191599999999999,660
2004,2003-12-16,50,NO3,2.27,0.010191599999999999,660
2004,2003-12-17,51,NO3,2.2657142857142856,0.010191599999999999,660
2004,2003-12-18,51,NO3,2.2614285714285716,0.010191599999999999,660
2004,2003-12-19,51,NO3,2.257142857142857,0.010191599999999999,660
2004,2003-12-20,51,NO3,2.252857142857143,0.010191599999999999,660
2004,2003-12-21,51,NO3,2.2485714285714287,0.010191599999999999,660
2004,2003-12-22,51,NO3,2.2442857142857147,0.010191599999999999,660
2004,2003-12-23,51,NO3,2.24,0.010191599999999999,660
2004,2003-12-24,52,NO3,2.23,0.010191599999999999,660
2004,2003-12-25,52,NO3,2.22,0.010191599999999999,660
2004,2003-12-26,52,NO3,2.21,0.010191599999999999,660
2004,2003-12-27,52,NO3,2.2,0.010191599999999999,660
2004,2003-12-28,52,NO3,2.19,0.010191599999999999,660
2004,2003-12-29,52,NO3,2.18,0.010191599999999999,660
2004,2003-12-30,52,NO3,2.17,0.010191599999999999,660
2004,2003-12-31,53,NO3,2.184285714285714,2.831e-4,660
2004,2004-01-01,1,NO3,2.1985714285714284,2.831e-4,660
2004,2004-01-02,1,NO3,2.2128571428571426,2.831e-4,660
2004,2004-01-03,1,NO3,2.2271428571428573,2.831e-4,660
2004,2004-01-04,1,NO3,2.2414285714285715,2.831e-4,660
2004,2004-01-05,1,NO3,2.255714285714286,2.831e-4,660
2004,2004-01-06,1,NO3,2.27,2.831e-4,660
2004,2004-01-07,1,NO3,2.2285714285714286,2.831e-4,660
2004,2004-01-08,2,NO3,2.1871428571428573,2.831e-4,660
2004,2004-01-09,2,NO3,2.145714285714286,2.831e-4,660
2004,2004-01-10,2,NO3,2.104285714285714,2.831e-4,660
2004,2004-01-11,2,NO3,2.0628571428571427,2.831e-4,660
2004,2004-01-12,2,NO3,2.0214285714285714,2.831e-4,660
2004,2004-01-13,2,NO3,1.98,2.831e-4,660
2004,2004-01-14,2,NO3,1.9457142857142857,2.831e-4,660
2004,2004-01-15,3,NO3,1.9114285714285715,2.831e-4,660
2004,2004-01-16,3,NO3,1.8771428571428572,2.831e-4,660
2004,2004-01-17,3,NO3,1.842857142857143,2.831e-4,660
2004,2004-01-18,3,NO3,1.8085714285714285,2.831e-4,660
2004,2004-01-19,3,NO3,1.7742857142857142,2.831e-4,660
2004,2004-01-20,3,NO3,1.74,2.831e-4,660
2004,2004-01-21,3,NO3,1.7342857142857142,2.831e-4,660
2004,2004-01-22,4,NO3,1.7285714285714286,2.831e-4,660
2004,2004-01-23,4,NO3,1.7228571428571429,2.831e-4,660
2004,2004-01-24,4,NO3,1.717142857142857,2.831e-4,660
2004,2004-01-25,4,NO3,1.7114285714285713,2.831e-4,660
2004,2004-01-26,4,NO3,1.7057142857142857,2.831e-4,660
2004,2004-01-27,4,NO3,1.7,2.831e-4,660
2004,2004-01-28,4,NO3,1.7014285714285713,2.831e-4,660
2004,2004-01-29,5,NO3,1.7028571428571428,2.831e-4,660
2004,2004-01-30,5,NO3,1.7042857142857142,2.831e-4,660
2004,2004-01-31,5,NO3,1.7057142857142857,2.831e-4,660
2004,2004-02-01,5,NO3,1.707142857142857,2.831e-4,660
2004,2004-02-02,5,NO3,1.7085714285714286,2.831e-4,660
2004,2004-02-03,5,NO3,1.71,2.831e-4,660
2004,2004-02-04,5,NO3,1.6957142857142857,2.831e-4,660
2004,2004-02-05,6,NO3,1.6814285714285715,2.831e-4,660
2004,2004-02-06,6,NO3,1.6671428571428573,2.831e-4,660
2004,2004-02-07,6,NO3,1.6528571428571428,2.831e-4,660
2004,2004-02-08,6,NO3,1.6385714285714286,2.831e-4,660
2004,2004-02-09,6,NO3,1.6242857142857143,2.831e-4,660
2004,2004-02-10,6,NO3,1.61,2.831e-4,660
2004,2004-02-11,6,NO3,1.592857142857143,2.831e-4,660
2004,2004-02-12,7,NO3,1.5757142857142858,2.831e-4,660
2004,2004-02-13,7,NO3,1.5585714285714287,2.831e-4,660
2004,2004-02-14,7,NO3,1.5414285714285714,2.831e-4,660
2004,2004-02-15,7,NO3,1.5242857142857142,2.831e-4,660
2004,2004-02-16,7,NO3,1.5071428571428571,2.831e-4,660
2004,2004-02-17,7,NO3,1.49,2.831e-4,660
2004,2004-02-18,7,NO3,1.457142857142857,2.831e-4,660
2004,2004-02-19,8,NO3,1.4242857142857144,2.831e-4,660
2004,2004-02-20,8,NO3,1.3914285714285715,2.831e-4,660
2004,2004-02-21,8,NO3,1.3585714285714285,2.831e-4,660
2004,2004-02-22,8,NO3,1.3257142857142856,2.831e-4,660
2004,2004-02-23,8,NO3,1.292857142857143,2.831e-4,660
2004,2004-02-24,8,NO3,1.26,2.831e-4,660
2004,2004-02-25,8,NO3,1.2357142857142858,2.831e-4,660
2004,2004-02-26,9,NO3,1.2114285714285715,2.831e-4,660
2004,2004-02-27,9,NO3,1.1871428571428573,2.831e-4,660
2004,2004-02-28,9,NO3,1.1628571428571428,2.831e-4,660
2004,2004-02-29,9,NO3,1.1385714285714286,0.010191599999999999,660
2004,2004-03-01,9,NO3,1.1142857142857143,0.010191599999999999,660
2004,2004-03-02,9,NO3,1.09,0.010191599999999999,660
2004,2004-03-03,9,NO3,1.0771428571428572,0.010191599999999999,660
2004,2004-03-04,10,NO3,1.0642857142857143,0.010191599999999999,660
2004,2004-03-05,10,NO3,1.0514285714285714,0.010191599999999999,660
2004,2004-03-06,10,NO3,1.0385714285714287,0.010191599999999999,660
2004,2004-03-07,10,NO3,1.0257142857142858,0.010191599999999999,660
2004,2004-03-08,10,NO3,1.012857142857143,0.010191599999999999,660
2004,2004-03-09,10,NO3,1,0.010191599999999999,660
2004,2004-03-10,10,NO3,0.9371428571428572,0.010191599999999999,660
2004,2004-03-11,11,NO3,0.8742857142857143,0.010191599999999999,660
2004,2004-03-12,11,NO3,0.8114285714285715,0.010191599999999999,660
2004,2004-03-13,11,NO3,0.7485714285714287,0.010191599999999999,660
2004,2004-03-14,11,NO3,0.6857142857142857,0.010191599999999999,660
2004,2004-03-15,11,NO3,0.622857142857143,0.010191599999999999,660
2004,2004-03-16,11,NO3,0.56,0.010191599999999999,660
2004,2004-03-17,11,NO3,0.5414285714285715,0.010191599999999999,660
2004,2004-03-18,12,NO3,0.5228571428571429,0.010191599999999999,660
2004,2004-03-19,12,NO3,0.5042857142857143,0.010191599999999999,660
2004,2004-03-20,12,NO3,0.48571428571428577,0.010191599999999999,660
2004,2004-03-21,12,NO3,0.46714285714285714,0.010191599999999999,660
2004,2004-03-22,12,NO3,0.44857142857142857,0.010191599999999999,660
2004,2004-03-23,12,NO3,0.43,0.010191599999999999,660
2004,2004-03-24,12,NO3,0.4514285714285714,0.010191599999999999,660
2004,2004-03-25,13,NO3,0.47285714285714286,0.010191599999999999,660
2004,2004-03-26,13,NO3,0.4942857142857143,0.010191599999999999,660
2004,2004-03-27,13,NO3,0.5157142857142857,0.010191599999999999,660
2004,2004-03-28,13,NO3,0.5371428571428571,0.010191599999999999,660
2004,2004-03-29,13,NO3,0.5585714285714285,0.010191599999999999,660
2004,2004-03-30,13,NO3,0.58,0.010191599999999999,660
2004,2004-03-31,13,NO3,0.6014285714285714,0.010191599999999999,660
2004,2004-04-01,14,NO3,0.6228571428571428,0.0251959,660
2004,2004-04-02,14,NO3,0.6442857142857142,0.0285931,660
2004,2004-04-03,14,NO3,0.6657142857142857,0.028876199999999998,660
2004,2004-04-04,14,NO3,0.6871428571428572,0.0356706,660
2004,2004-04-05,14,NO3,0.7085714285714285,0.0370861,660
2004,2004-04-06,14,NO3,0.73,0.0356706,660
2004,2004-04-07,14,NO3,0.7899999999999999,0.033688899999999994,660
2004,2004-04-08,15,NO3,0.85,0.0365199,660
2004,2004-04-09,15,NO3,0.9099999999999999,0.0370861,660
2004,2004-04-10,15,NO3,0.97,0.0331227,660
2004,2004-04-11,15,NO3,1.0299999999999998,0.0302917,660
2004,2004-04-12,15,NO3,1.0899999999999999,0.0277438,660
2004,2004-04-13,15,NO3,1.15,0.028876199999999998,660
2004,2004-04-14,15,NO3,1.1557142857142857,0.0297255,660
2004,2004-04-15,16,NO3,1.1614285714285713,0.0317072,660
2004,2004-04-16,16,NO3,1.167142857142857,0.040766399999999994,660
2004,2004-04-17,16,NO3,1.1728571428571428,0.0512411,660
2004,2004-04-18,16,NO3,1.1785714285714286,0.04756079999999999,660
2004,2004-04-19,16,NO3,1.1842857142857142,0.0402002,660
2004,2004-04-20,16,NO3,1.19,0.040766399999999994,660
2004,2004-04-21,16,NO3,1.2257142857142858,0.0418988,660
2004,2004-04-22,17,NO3,1.2614285714285713,0.0370861,660
2004,2004-04-23,17,NO3,1.2971428571428572,0.0317072,660
2004,2004-04-24,17,NO3,1.3328571428571427,0.0302917,660
2004,2004-04-25,17,NO3,1.3685714285714285,0.0302917,660
2004,2004-04-26,17,NO3,1.4042857142857141,0.0351044,660
2004,2004-04-27,17,NO3,1.44,0.0469946,660
2004,2004-04-28,17,NO3,1.427142857142857,0.0501087,660
2004,2004-04-29,18,NO3,1.4142857142857144,0.048126999999999996,660
2004,2004-04-30,18,NO3,1.4014285714285715,0.0427481,660
2004,2004-05-01,18,NO3,1.3885714285714286,0.0418988,660
2004,2004-05-02,18,NO3,1.3757142857142857,0.07700320000000001,660
2004,2004-05-03,18,NO3,1.362857142857143,0.1296598,660
2004,2004-05-04,18,NO3,1.35,0.21996869999999996,660
2004,2004-05-05,18,NO3,1.5185714285714287,0.32273399999999997,660
2004,2004-05-06,19,NO3,1.687142857142857,0.348213,660
2004,2004-05-07,19,NO3,1.8557142857142856,0.353875,660
2004,2004-05-08,19,NO3,2.024285714285714,0.441636,660
2004,2004-05-09,19,NO3,2.1928571428571426,0.48127,660
2004,2004-05-10,19,NO3,2.361428571428571,0.48127,660
2004,2004-05-11,19,NO3,2.53,0.376523,660
2004,2004-05-12,19,NO3,2.5585714285714283,0.31707199999999996,660
2004,2004-05-13,20,NO3,2.587142857142857,0.2361054,660
2004,2004-05-14,20,NO3,2.6157142857142857,0.1636318,660
2004,2004-05-15,20,NO3,2.644285714285714,0.1483444,660
2004,2004-05-16,20,NO3,2.6728571428571426,0.1523078,660
2004,2004-05-17,20,NO3,2.7014285714285715,0.2041151,660
2004,2004-05-18,20,NO3,2.73,0.382185,660
2004,2004-05-19,20,NO3,2.612857142857143,0.458622,660
2004,2004-05-20,21,NO3,2.4957142857142856,0.4642839999999999,660
2004,2004-05-21,21,NO3,2.3785714285714286,0.430312,660
2004,2004-05-22,21,NO3,2.2614285714285716,0.334058,660
2004,2004-05-23,21,NO3,2.144285714285714,0.31140999999999996,660
2004,2004-05-24,21,NO3,2.027142857142857,0.2706436,660
2004,2004-05-25,21,NO3,1.91,0.23582229999999998,660
2004,2004-05-26,21,NO3,1.9028571428571428,0.2785704,660
2004,2004-05-27,22,NO3,1.8957142857142857,0.41898799999999997,660
2004,2004-05-28,22,NO3,1.8885714285714286,0.421819,660
2004,2004-05-29,22,NO3,1.8814285714285715,0.294424,660
2004,2004-05-30,22,NO3,1.8742857142857143,0.2301603,660
2004,2004-05-31,22,NO3,1.8671428571428572,0.1956221,660
2004,2004-06-01,22,NO3,1.86,0.22676309999999997,660
2004,2004-06-02,22,NO3,1.8971428571428572,0.376523,660
2004,2004-06-03,23,NO3,1.9342857142857144,0.46994600000000003,660
2004,2004-06-04,23,NO3,1.9714285714285715,0.5293969999999999,660
2004,2004-06-05,23,NO3,2.008571428571429,0.6058339999999999,660
2004,2004-06-06,23,NO3,2.045714285714286,0.716243,660
2004,2004-06-07,23,NO3,2.0828571428571427,0.6907639999999999,660
2004,2004-06-08,23,NO3,2.12,0.738891,660
2004,2004-06-09,23,NO3,2.1357142857142857,0.753046,660
2004,2004-06-10,24,NO3,2.1514285714285717,0.571862,660
2004,2004-06-11,24,NO3,2.1671428571428573,0.489763,660
2004,2004-06-12,24,NO3,2.182857142857143,0.455791,660
2004,2004-06-13,24,NO3,2.1985714285714284,0.47843899999999995,660
2004,2004-06-14,24,NO3,2.2142857142857144,0.571862,660
2004,2004-06-15,24,NO3,2.23,0.628482,660
2004,2004-06-16,24,NO3,2.2914285714285714,0.8379759999999999,660
2004,2004-06-17,25,NO3,2.3528571428571428,1.0842729999999998,660
2004,2004-06-18,25,NO3,2.414285714285714,1.005005,660
2004,2004-06-19,25,NO3,2.475714285714286,0.8040039999999999,660
2004,2004-06-20,25,NO3,2.5371428571428574,0.668116,660
2004,2004-06-21,25,NO3,2.5985714285714288,0.6058339999999999,660
2004,2004-06-22,25,NO3,2.66,0.4925939999999999,660
2004,2004-06-23,25,NO3,2.6100000000000003,0.4925939999999999,660
2004,2004-06-24,26,NO3,2.56,0.523735,660
2004,2004-06-25,26,NO3,2.5100000000000002,0.6001719999999999,660
2004,2004-06-26,26,NO3,2.46,0.603003,660
2004,2004-06-27,26,NO3,2.41,0.5860169999999999,660
2004,2004-06-28,26,NO3,2.3600000000000003,0.617158,660
2004,2004-06-29,26,NO3,2.31,0.90592,660
2004,2004-06-30,26,NO3,2.2785714285714285,0.9030889999999999,660
2004,2004-07-01,27,NO3,2.2471428571428573,0.6907639999999999,660
2004,2004-07-02,27,NO3,2.2157142857142857,0.59451,660
2004,2004-07-03,27,NO3,2.184285714285714,0.518073,660
2004,2004-07-04,27,NO3,2.1528571428571426,0.475608,660
2004,2004-07-05,27,NO3,2.1214285714285714,0.461453,660
2004,2004-07-06,27,NO3,2.09,0.44446699999999995,660
2004,2004-07-07,27,NO3,2.0228571428571427,0.438805,660
2004,2004-07-08,28,NO3,1.9557142857142857,0.450129,660
2004,2004-07-09,28,NO3,1.8885714285714286,0.44446699999999995,660
2004,2004-07-10,28,NO3,1.8214285714285714,0.438805,660
2004,2004-07-11,28,NO3,1.7542857142857144,0.433143,660
2004,2004-07-12,28,NO3,1.6871428571428573,0.46994600000000003,660
2004,2004-07-13,28,NO3,1.62,0.515242,660
2004,2004-07-14,28,NO3,1.6400000000000001,0.549214,660
2004,2004-07-15,29,NO3,1.6600000000000001,0.597341,660
2004,2004-07-16,29,NO3,1.6800000000000002,0.8492999999999999,660
2004,2004-07-17,29,NO3,1.7,0.982357,660
2004,2004-07-18,29,NO3,1.72,0.9398920000000001,660
2004,2004-07-19,29,NO3,1.74,0.724736,660
2004,2004-07-20,29,NO3,1.76,0.6766089999999999,660
2004,2004-07-21,29,NO3,1.752857142857143,0.583186,660
2004,2004-07-22,30,NO3,1.7457142857142858,0.5435519999999999,660
2004,2004-07-23,30,NO3,1.7385714285714287,0.557707,660
2004,2004-07-24,30,NO3,1.7314285714285713,0.49825600000000003,660
2004,2004-07-25,30,NO3,1.7242857142857142,0.447298,660
2004,2004-07-26,30,NO3,1.717142857142857,0.40766399999999997,660
2004,2004-07-27,30,NO3,1.71,0.38501599999999997,660
2004,2004-07-28,30,NO3,1.6914285714285715,0.38784699999999994,660
2004,2004-07-29,31,NO3,1.6728571428571428,0.37369199999999997,660
2004,2004-07-30,31,NO3,1.6542857142857144,0.353875,660
2004,2004-07-31,31,NO3,1.6357142857142857,0.33122699999999994,660
2004,2004-08-01,31,NO3,1.6171428571428572,0.334058,660
2004,2004-08-02,31,NO3,1.5985714285714285,0.35670599999999997,660
2004,2004-08-03,31,NO3,1.58,0.353875,660
2004,2004-08-04,31,NO3,1.5271428571428571,0.334058,660
2004,2004-08-05,32,NO3,1.4742857142857144,0.319903,660
2004,2004-08-06,32,NO3,1.4214285714285715,0.314241,660
2004,2004-08-07,32,NO3,1.3685714285714285,0.291593,660
2004,2004-08-08,32,NO3,1.3157142857142858,0.2712098,660
2004,2004-08-09,32,NO3,1.262857142857143,0.2550731,660
2004,2004-08-10,32,NO3,1.21,0.24516459999999998,660
2004,2004-08-11,32,NO3,1.2157142857142857,0.23667159999999998,660
2004,2004-08-12,33,NO3,1.2214285714285713,0.2225166,660
2004,2004-08-13,33,NO3,1.227142857142857,0.21232499999999999,660
2004,2004-08-14,33,NO3,1.2328571428571429,0.20553059999999998,660
2004,2004-08-15,33,NO3,1.2385714285714287,0.2029827,660
2004,2004-08-16,33,NO3,1.2442857142857142,0.1899601,660
2004,2004-08-17,33,NO3,1.25,0.2219504,660
2004,2004-08-18,33,NO3,1.3142857142857143,0.30008599999999996,660
2004,2004-08-19,34,NO3,1.3785714285714286,0.38784699999999994,660
2004,2004-08-20,34,NO3,1.4428571428571428,0.410495,660
2004,2004-08-21,34,NO3,1.5071428571428571,0.37369199999999997,660
2004,2004-08-22,34,NO3,1.5714285714285714,0.32273399999999997,660
2004,2004-08-23,34,NO3,1.6357142857142857,0.2788535,660
2004,2004-08-24,34,NO3,1.7,0.24091809999999997,660
2004,2004-08-25,34,NO3,1.7185714285714286,0.2239321,660
2004,2004-08-26,35,NO3,1.737142857142857,0.2395026,660
2004,2004-08-27,35,NO3,1.7557142857142858,0.23157579999999997,660
2004,2004-08-28,35,NO3,1.7742857142857142,0.21034329999999998,660
2004,2004-08-29,35,NO3,1.792857142857143,0.19703759999999998,660
2004,2004-08-30,35,NO3,1.8114285714285714,0.1763713,660
2004,2004-08-31,35,NO3,1.83,0.16872759999999998,660
2004,2004-09-01,35,NO3,1.8357142857142859,0.1658966,660
2004,2004-09-02,36,NO3,1.8414285714285714,0.1608008,660
2004,2004-09-03,36,NO3,1.8471428571428572,0.1695769,660
2004,2004-09-04,36,NO3,1.852857142857143,0.1777868,660
2004,2004-09-05,36,NO3,1.8585714285714288,0.16872759999999998,660
2004,2004-09-06,36,NO3,1.8642857142857143,0.1534402,660
2004,2004-09-07,36,NO3,1.87,0.1429655,660
2004,2004-09-08,36,NO3,1.8614285714285714,0.138719,660
2004,2004-09-09,37,NO3,1.852857142857143,0.14070069999999998,660
2004,2004-09-10,37,NO3,1.8442857142857143,0.1446641,660
2004,2004-09-11,37,NO3,1.8357142857142859,0.1435317,660
2004,2004-09-12,37,NO3,1.8271428571428572,0.1457965,660
2004,2004-09-13,37,NO3,1.8185714285714287,0.1565543,660
2004,2004-09-14,37,NO3,1.81,0.1480613,660
2004,2004-09-15,37,NO3,1.8271428571428572,0.1364542,660
2004,2004-09-16,38,NO3,1.8442857142857143,0.12909359999999998,660
2004,2004-09-17,38,NO3,1.8614285714285714,0.1251302,660
2004,2004-09-18,38,NO3,1.8785714285714286,0.1262626,660
2004,2004-09-19,38,NO3,1.8957142857142857,0.1429655,660
2004,2004-09-20,38,NO3,1.9128571428571428,0.1738234,660
2004,2004-09-21,38,NO3,1.93,0.18090089999999998,660
2004,2004-09-22,38,NO3,1.9414285714285713,0.1701431,660
2004,2004-09-23,39,NO3,1.9528571428571428,0.16334869999999999,660
2004,2004-09-24,39,NO3,1.9642857142857142,0.1675952,660
2004,2004-09-25,39,NO3,1.9757142857142855,0.1681614,660
2004,2004-09-26,39,NO3,1.9871428571428569,0.1639149,660
2004,2004-09-27,39,NO3,1.9985714285714284,0.1591022,660
2004,2004-09-28,39,NO3,2.01,0.1596684,660
2005,2004-10-05,40,NO3,2.18,0.18911079999999997,660
2005,2004-10-06,40,NO3,2.1871428571428573,0.1956221,660
2005,2004-10-07,41,NO3,2.1942857142857144,0.1789192,660
2005,2004-10-08,41,NO3,2.2014285714285715,0.1602346,660
2005,2004-10-09,41,NO3,2.2085714285714286,0.1469289,660
2005,2004-10-10,41,NO3,2.2157142857142857,0.1364542,660
2005,2004-10-11,41,NO3,2.222857142857143,0.1211668,660
2005,2004-10-12,41,NO3,2.23,0.1180527,660
2005,2004-10-13,41,NO3,2.2357142857142858,0.10984279999999999,660
2005,2004-10-14,42,NO3,2.2414285714285715,0.1024822,660
2005,2004-10-15,42,NO3,2.2471428571428573,0.0939892,660
2005,2004-10-16,42,NO3,2.2528571428571427,0.0883272,660
2005,2004-10-17,42,NO3,2.2585714285714285,0.0883272,660
2005,2004-10-18,42,NO3,2.2642857142857142,0.0939892,660
2005,2004-10-19,42,NO3,2.27,0.09200749999999999,660
2005,2004-10-20,42,NO3,2.2814285714285716,0.0894596,660
2005,2004-10-21,43,NO3,2.2928571428571427,0.0713412,660
2005,2004-10-22,43,NO3,2.3042857142857143,0.0713412,660
2005,2004-10-23,43,NO3,2.315714285714286,0.0713412,660
2005,2004-10-24,43,NO3,2.3271428571428574,0.0713412,660
2005,2004-10-25,43,NO3,2.3385714285714285,0.0713412,660
2005,2004-10-26,43,NO3,2.35,0.0713412,660
2005,2004-10-27,43,NO3,2.3914285714285715,0.0713412,660
2005,2004-10-28,44,NO3,2.432857142857143,0.0713412,660
2005,2004-10-29,44,NO3,2.474285714285714,0.0713412,660
2005,2004-10-30,44,NO3,2.515714285714286,0.0713412,660
2005,2004-10-31,44,NO3,2.5571428571428574,0.0302917,660
2005,2004-11-01,44,NO3,2.5985714285714288,0.0302917,660
2005,2004-11-02,44,NO3,2.64,0.0302917,660
2005,2004-11-03,44,NO3,2.5642857142857145,0.0302917,660
2005,2004-11-04,45,NO3,2.4885714285714284,0.0302917,660
2005,2004-11-05,45,NO3,2.412857142857143,0.0302917,660
2005,2004-11-06,45,NO3,2.337142857142857,0.0302917,660
2005,2004-11-07,45,NO3,2.2614285714285716,0.0302917,660
2005,2004-11-08,45,NO3,2.1857142857142855,0.0302917,660
2005,2004-11-09,45,NO3,2.11,0.0302917,660
2005,2004-11-10,45,NO3,2.12,0.0302917,660
2005,2004-11-11,46,NO3,2.13,0.0302917,660
2005,2004-11-12,46,NO3,2.14,0.0302917,660
2005,2004-11-13,46,NO3,2.15,0.0302917,660
2005,2004-11-14,46,NO3,2.16,0.0302917,660
2005,2004-11-15,46,NO3,2.17,0.0302917,660
2005,2004-11-16,46,NO3,2.18,0.0302917,660
2005,2004-11-17,46,NO3,2.225714285714286,0.0302917,660
2005,2004-11-18,47,NO3,2.2714285714285714,0.0302917,660
2005,2004-11-19,47,NO3,2.317142857142857,0.0302917,660
2005,2004-11-20,47,NO3,2.362857142857143,0.0302917,660
2005,2004-11-21,47,NO3,2.408571428571429,0.0302917,660
2005,2004-11-22,47,NO3,2.454285714285714,0.0302917,660
2005,2004-11-23,47,NO3,2.5,0.0302917,660
2005,2004-11-24,47,NO3,2.4385714285714286,0.0302917,660
2005,2004-11-25,48,NO3,2.3771428571428572,0.0302917,660
2005,2004-11-26,48,NO3,2.315714285714286,0.0302917,660
2005,2004-11-27,48,NO3,2.254285714285714,0.0302917,660
2005,2004-11-28,48,NO3,2.1928571428571426,0.0302917,660
2005,2004-11-29,48,NO3,2.1314285714285712,0.0302917,660
2005,2004-11-30,48,NO3,2.07,0.010191599999999999,660
2005,2004-12-01,48,NO3,2.1128571428571425,0.010191599999999999,660
2005,2004-12-02,49,NO3,2.1557142857142857,0.010191599999999999,660
2005,2004-12-03,49,NO3,2.1985714285714284,0.010191599999999999,660
2005,2004-12-04,49,NO3,2.2414285714285715,0.010191599999999999,660
2005,2004-12-05,49,NO3,2.2842857142857143,0.010191599999999999,660
2005,2004-12-06,49,NO3,2.3271428571428574,0.010191599999999999,660
2005,2004-12-07,49,NO3,2.37,0.010191599999999999,660
2005,2004-12-08,49,NO3,2.3614285714285717,0.010191599999999999,660
2005,2004-12-09,50,NO3,2.3528571428571428,0.010191599999999999,660
2005,2004-12-10,50,NO3,2.3442857142857143,0.010191599999999999,660
2005,2004-12-11,50,NO3,2.335714285714286,0.010191599999999999,660
2005,2004-12-12,50,NO3,2.3271428571428574,0.010191599999999999,660
2005,2004-12-13,50,NO3,2.3185714285714285,0.010191599999999999,660
2005,2004-12-14,50,NO3,2.31,0.010191599999999999,660
2005,2004-12-15,50,NO3,2.275714285714286,0.010191599999999999,660
2005,2004-12-16,51,NO3,2.2414285714285715,0.010191599999999999,660
2005,2004-12-17,51,NO3,2.2071428571428573,0.010191599999999999,660
2005,2004-12-18,51,NO3,2.1728571428571426,0.010191599999999999,660
2005,2004-12-19,51,NO3,2.1385714285714283,0.010191599999999999,660
2005,2004-12-20,51,NO3,2.104285714285714,0.010191599999999999,660
2005,2004-12-21,51,NO3,2.07,0.010191599999999999,660
2005,2004-12-22,51,NO3,2.0214285714285714,0.010191599999999999,660
2005,2004-12-23,52,NO3,1.9728571428571426,0.010191599999999999,660
2005,2004-12-24,52,NO3,1.9242857142857142,0.010191599999999999,660
2005,2004-12-25,52,NO3,1.8757142857142857,0.010191599999999999,660
2005,2004-12-26,52,NO3,1.827142857142857,0.010191599999999999,660
2005,2004-12-27,52,NO3,1.7785714285714285,0.010191599999999999,660
2005,2004-12-28,52,NO3,1.73,0.010191599999999999,660
2005,2004-12-29,52,NO3,1.7385714285714287,0.010191599999999999,660
2005,2004-12-30,53,NO3,1.747142857142857,0.010191599999999999,660
2005,2004-12-31,53,NO3,1.7557142857142858,2.831e-4,660
2005,2005-01-01,1,NO3,1.7642857142857142,2.831e-4,660
2005,2005-01-02,1,NO3,1.772857142857143,2.831e-4,660
2005,2005-01-03,1,NO3,1.7814285714285714,2.831e-4,660
2005,2005-01-04,1,NO3,1.79,2.831e-4,660
2005,2005-01-05,1,NO3,1.78,2.831e-4,660
2005,2005-01-06,1,NO3,1.77,2.831e-4,660
2005,2005-01-07,1,NO3,1.76,2.831e-4,660
2005,2005-01-08,2,NO3,1.75,2.831e-4,660
2005,2005-01-09,2,NO3,1.74,2.831e-4,660
2005,2005-01-10,2,NO3,1.73,2.831e-4,660
2005,2005-01-11,2,NO3,1.72,2.831e-4,660
2005,2005-01-12,2,NO3,1.6785714285714286,2.831e-4,660
2005,2005-01-13,2,NO3,1.637142857142857,2.831e-4,660
2005,2005-01-14,2,NO3,1.5957142857142856,2.831e-4,660
2005,2005-01-15,3,NO3,1.5542857142857143,2.831e-4,660
2005,2005-01-16,3,NO3,1.512857142857143,2.831e-4,660
2005,2005-01-17,3,NO3,1.4714285714285713,2.831e-4,660
2005,2005-01-18,3,NO3,1.43,2.831e-4,660
2005,2005-01-19,3,NO3,1.4185714285714286,2.831e-4,660
2005,2005-01-20,3,NO3,1.407142857142857,2.831e-4,660
2005,2005-01-21,3,NO3,1.3957142857142857,2.831e-4,660
2005,2005-01-22,4,NO3,1.3842857142857143,2.831e-4,660
2005,2005-01-23,4,NO3,1.372857142857143,2.831e-4,660
2005,2005-01-24,4,NO3,1.3614285714285714,2.831e-4,660
2005,2005-01-25,4,NO3,1.35,2.831e-4,660
2005,2005-01-26,4,NO3,1.3385714285714287,2.831e-4,660
2005,2005-01-27,4,NO3,1.3271428571428572,2.831e-4,660
2005,2005-01-28,4,NO3,1.3157142857142858,2.831e-4,660
2005,2005-01-29,5,NO3,1.3042857142857143,2.831e-4,660
2005,2005-01-30,5,NO3,1.292857142857143,2.831e-4,660
2005,2005-01-31,5,NO3,1.2814285714285714,2.831e-4,660
2005,2005-02-01,5,NO3,1.27,2.831e-4,660
2005,2005-02-02,5,NO3,1.262857142857143,2.831e-4,660
2005,2005-02-03,5,NO3,1.2557142857142858,2.831e-4,660
2005,2005-02-04,5,NO3,1.2485714285714287,2.831e-4,660
